quarter,season,quarter_year,quarters,quarter_qf,hb.x,hbqf,location,location_qf,specialty,specialty_qf,specialty_name,specialty_name_qf,available_staffed_beds,all_staffed_beds_qf,total_occupied_beds,total_occupied_beds_qf,average_available_staffed_beds,average_available_staffed_beds_qf,average_occupied_beds,average_occupied_beds_qf,percentage_occupancy,percentage_occupancy_qf,id,location_name,postcode
2021Q3,Autumn,2021,Q3,p,S08000024,NA,S308H,NA,C8,NA,Trauma and Orthopaedic Surgery,NA,231,NA,23,NA,3,NA,0,NA,10,NA,226,St John's Hospital,EH54 6PP
2021Q3,Autumn,2021,Q3,p,S08000024,NA,S314H,NA,C8,NA,Trauma and Orthopaedic Surgery,NA,11082,NA,9218,NA,120,NA,100,NA,83,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2018Q1,Spring,2018,Q1,NA,S08000024,NA,S314H,NA,NA,z,Unspecified,NA,1263,NA,0,NA,14,NA,0,NA,0,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2018Q2,Summer,2018,Q2,NA,S08000024,NA,S314H,NA,NA,z,Unspecified,NA,1422,NA,0,NA,16,NA,0,NA,0,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2018Q3,Autumn,2018,Q3,NA,S08000024,NA,S308H,NA,NA,z,Unspecified,NA,295,NA,0,NA,3,NA,0,NA,0,NA,226,St John's Hospital,EH54 6PP
2018Q3,Autumn,2018,Q3,NA,S08000024,NA,S314H,NA,NA,z,Unspecified,NA,1505,NA,0,NA,16,NA,0,NA,0,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2018Q4,Winter,2018,Q4,NA,S08000024,NA,S308H,NA,NA,z,Unspecified,NA,561,NA,0,NA,6,NA,0,NA,0,NA,226,St John's Hospital,EH54 6PP
2018Q4,Winter,2018,Q4,NA,S08000024,NA,S314H,NA,NA,z,Unspecified,NA,1492,NA,0,NA,16,NA,0,NA,0,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2019Q1,Spring,2019,Q1,NA,S08000024,NA,S314H,NA,NA,z,Unspecified,NA,1400,NA,0,NA,16,NA,0,NA,0,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2019Q2,Summer,2019,Q2,NA,S08000024,NA,S314H,NA,NA,z,Unspecified,NA,1589,NA,0,NA,17,NA,0,NA,0,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2019Q3,Autumn,2019,Q3,NA,S08000024,NA,S314H,NA,NA,z,Unspecified,NA,1500,NA,0,NA,16,NA,0,NA,0,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2019Q4,Winter,2019,Q4,NA,S08000024,NA,S314H,NA,NA,z,Unspecified,NA,1693,NA,0,NA,18,NA,0,NA,0,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2020Q1,Spring,2020,Q1,NA,S08000024,NA,S314H,NA,NA,z,Unspecified,NA,1887,NA,0,NA,21,NA,0,NA,0,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2020Q2,Summer,2020,Q2,NA,S08000024,NA,S314H,NA,NA,z,Unspecified,NA,1596,NA,0,NA,18,NA,0,NA,0,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2020Q3,Autumn,2020,Q3,NA,S08000024,NA,S314H,NA,NA,z,Unspecified,NA,2578,NA,0,NA,28,NA,0,NA,0,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2020Q4,Winter,2020,Q4,NA,S08000024,NA,S314H,NA,NA,z,Unspecified,NA,1777,NA,0,NA,19,NA,0,NA,0,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2021Q1,Spring,2021,Q1,NA,S08000024,NA,S314H,NA,NA,z,Unspecified,NA,1561,NA,0,NA,17,NA,0,NA,0,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2021Q2,Summer,2021,Q2,NA,S08000024,NA,S314H,NA,NA,z,Unspecified,NA,1517,NA,0,NA,17,NA,0,NA,0,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2021Q3,Autumn,2021,Q3,p,S08000024,NA,S314H,NA,NA,z,Unspecified,NA,1263,NA,0,NA,14,NA,0,NA,0,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2018Q1,Spring,2018,Q1,NA,S08000024,NA,S116H,NA,CB,NA,Urology,NA,3099,NA,3003,NA,34,NA,33,NA,97,NA,211,Western General Hospital,EH4 2XU
2018Q1,Spring,2018,Q1,NA,S08000024,NA,S308H,NA,CB,NA,Urology,NA,1,NA,1,NA,0,NA,0,NA,100,NA,226,St John's Hospital,EH54 6PP
2018Q2,Summer,2018,Q2,NA,S08000024,NA,S116H,NA,CB,NA,Urology,NA,3562,NA,3451,NA,39,NA,38,NA,97,NA,211,Western General Hospital,EH4 2XU
2018Q2,Summer,2018,Q2,NA,S08000024,NA,S308H,NA,CB,NA,Urology,NA,1,NA,1,NA,0,NA,0,NA,100,NA,226,St John's Hospital,EH54 6PP
2018Q2,Summer,2018,Q2,NA,S08000024,NA,S314H,NA,CB,NA,Urology,NA,2,NA,2,NA,0,NA,0,NA,100,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2018Q3,Autumn,2018,Q3,NA,S08000024,NA,S116H,NA,CB,NA,Urology,NA,3484,NA,3323,NA,38,NA,36,NA,95,NA,211,Western General Hospital,EH4 2XU
2018Q3,Autumn,2018,Q3,NA,S08000024,NA,S308H,NA,CB,NA,Urology,NA,4,NA,4,NA,0,NA,0,NA,100,NA,226,St John's Hospital,EH54 6PP
2018Q4,Winter,2018,Q4,NA,S08000024,NA,S116H,NA,CB,NA,Urology,NA,3727,NA,3311,NA,41,NA,36,NA,89,NA,211,Western General Hospital,EH4 2XU
2018Q4,Winter,2018,Q4,NA,S08000024,NA,S308H,NA,CB,NA,Urology,NA,1,NA,1,NA,0,NA,0,NA,100,NA,226,St John's Hospital,EH54 6PP
2019Q1,Spring,2019,Q1,NA,S08000024,NA,S116H,NA,CB,NA,Urology,NA,3713,NA,3555,NA,41,NA,40,NA,96,NA,211,Western General Hospital,EH4 2XU
2019Q1,Spring,2019,Q1,NA,S08000024,NA,S308H,NA,CB,NA,Urology,NA,9,NA,9,NA,0,NA,0,NA,100,NA,226,St John's Hospital,EH54 6PP
2019Q2,Summer,2019,Q2,NA,S08000024,NA,S116H,NA,CB,NA,Urology,NA,3743,NA,3471,NA,41,NA,38,NA,93,NA,211,Western General Hospital,EH4 2XU
2019Q2,Summer,2019,Q2,NA,S08000024,NA,S308H,NA,CB,NA,Urology,NA,11,NA,11,NA,0,NA,0,NA,100,NA,226,St John's Hospital,EH54 6PP
2019Q3,Autumn,2019,Q3,NA,S08000024,NA,S116H,NA,CB,NA,Urology,NA,3862,NA,3549,NA,42,NA,39,NA,92,NA,211,Western General Hospital,EH4 2XU
2019Q3,Autumn,2019,Q3,NA,S08000024,NA,S308H,NA,CB,NA,Urology,NA,1,NA,1,NA,0,NA,0,NA,100,NA,226,St John's Hospital,EH54 6PP
2019Q4,Winter,2019,Q4,NA,S08000024,NA,S116H,NA,CB,NA,Urology,NA,3733,NA,3526,NA,41,NA,38,NA,94,NA,211,Western General Hospital,EH4 2XU
2019Q4,Winter,2019,Q4,NA,S08000024,NA,S308H,NA,CB,NA,Urology,NA,1,NA,1,NA,0,NA,0,NA,100,NA,226,St John's Hospital,EH54 6PP
2020Q1,Spring,2020,Q1,NA,S08000024,NA,S116H,NA,CB,NA,Urology,NA,3091,NA,2604,NA,34,NA,29,NA,84,NA,211,Western General Hospital,EH4 2XU
2020Q2,Summer,2020,Q2,NA,S08000024,NA,S116H,NA,CB,NA,Urology,NA,3591,NA,1566,NA,39,NA,17,NA,44,NA,211,Western General Hospital,EH4 2XU
2020Q2,Summer,2020,Q2,NA,S08000024,NA,S308H,NA,CB,NA,Urology,NA,2,NA,2,NA,0,NA,0,NA,100,NA,226,St John's Hospital,EH54 6PP
2020Q3,Autumn,2020,Q3,NA,S08000024,NA,S116H,NA,CB,NA,Urology,NA,2823,NA,2357,NA,31,NA,26,NA,83,NA,211,Western General Hospital,EH4 2XU
2020Q3,Autumn,2020,Q3,NA,S08000024,NA,S308H,NA,CB,NA,Urology,NA,1,NA,1,NA,0,NA,0,NA,100,NA,226,St John's Hospital,EH54 6PP
2020Q3,Autumn,2020,Q3,NA,S08000024,NA,S314H,NA,CB,NA,Urology,NA,15,NA,15,NA,0,NA,0,NA,100,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2020Q4,Winter,2020,Q4,NA,S08000024,NA,S116H,NA,CB,NA,Urology,NA,3785,NA,3187,NA,41,NA,35,NA,84,NA,211,Western General Hospital,EH4 2XU
2021Q1,Spring,2021,Q1,NA,S08000024,NA,S116H,NA,CB,NA,Urology,NA,3208,NA,2800,NA,36,NA,31,NA,87,NA,211,Western General Hospital,EH4 2XU
2021Q2,Summer,2021,Q2,NA,S08000024,NA,S116H,NA,CB,NA,Urology,NA,3959,NA,3620,NA,44,NA,40,NA,91,NA,211,Western General Hospital,EH4 2XU
2021Q3,Autumn,2021,Q3,p,S08000024,NA,S116H,NA,CB,NA,Urology,NA,3631,NA,3471,NA,39,NA,38,NA,96,NA,211,Western General Hospital,EH4 2XU
2021Q3,Autumn,2021,Q3,p,S08000024,NA,S308H,NA,CB,NA,Urology,NA,11,NA,11,NA,0,NA,0,NA,100,NA,226,St John's Hospital,EH54 6PP
2018Q1,Spring,2018,Q1,NA,S08000024,NA,S308H,NA,NA,z,Women and Newborn Grouping,d,3745,NA,1677,NA,42,NA,19,NA,45,NA,226,St John's Hospital,EH54 6PP
2018Q1,Spring,2018,Q1,NA,S08000024,NA,S314H,NA,NA,z,Women and Newborn Grouping,d,8923,NA,6277,NA,99,NA,70,NA,70,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2018Q2,Summer,2018,Q2,NA,S08000024,NA,S308H,NA,NA,z,Women and Newborn Grouping,d,3901,NA,1941,NA,43,NA,21,NA,50,NA,226,St John's Hospital,EH54 6PP
2018Q2,Summer,2018,Q2,NA,S08000024,NA,S314H,NA,NA,z,Women and Newborn Grouping,d,9238,NA,6407,NA,102,NA,70,NA,69,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2018Q3,Autumn,2018,Q3,NA,S08000024,NA,S308H,NA,NA,z,Women and Newborn Grouping,d,3842,NA,1860,NA,42,NA,20,NA,48,NA,226,St John's Hospital,EH54 6PP
2018Q3,Autumn,2018,Q3,NA,S08000024,NA,S314H,NA,NA,z,Women and Newborn Grouping,d,9340,NA,6268,NA,102,NA,68,NA,67,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2018Q4,Winter,2018,Q4,NA,S08000024,NA,S308H,NA,NA,z,Women and Newborn Grouping,d,3600,NA,1910,NA,39,NA,21,NA,53,NA,226,St John's Hospital,EH54 6PP
2018Q4,Winter,2018,Q4,NA,S08000024,NA,S314H,NA,NA,z,Women and Newborn Grouping,d,9072,NA,6299,NA,99,NA,68,NA,69,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2019Q1,Spring,2019,Q1,NA,S08000024,NA,S308H,NA,NA,z,Women and Newborn Grouping,d,3831,NA,1813,NA,43,NA,20,NA,47,NA,226,St John's Hospital,EH54 6PP
2019Q1,Spring,2019,Q1,NA,S08000024,NA,S314H,NA,NA,z,Women and Newborn Grouping,d,9033,NA,6175,NA,100,NA,69,NA,68,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2019Q2,Summer,2019,Q2,NA,S08000024,NA,S308H,NA,NA,z,Women and Newborn Grouping,d,4744,NA,1930,NA,52,NA,21,NA,41,NA,226,St John's Hospital,EH54 6PP
2019Q2,Summer,2019,Q2,NA,S08000024,NA,S314H,NA,NA,z,Women and Newborn Grouping,d,9091,NA,6157,NA,100,NA,68,NA,68,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2019Q3,Autumn,2019,Q3,NA,S08000024,NA,S308H,NA,NA,z,Women and Newborn Grouping,d,3951,NA,1873,NA,43,NA,20,NA,47,NA,226,St John's Hospital,EH54 6PP
2019Q3,Autumn,2019,Q3,NA,S08000024,NA,S314H,NA,NA,z,Women and Newborn Grouping,d,9155,NA,6195,NA,100,NA,67,NA,68,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2019Q4,Winter,2019,Q4,NA,S08000024,NA,S308H,NA,NA,z,Women and Newborn Grouping,d,3575,NA,1797,NA,39,NA,20,NA,50,NA,226,St John's Hospital,EH54 6PP
2019Q4,Winter,2019,Q4,NA,S08000024,NA,S314H,NA,NA,z,Women and Newborn Grouping,d,9151,NA,5933,NA,99,NA,64,NA,65,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2020Q1,Spring,2020,Q1,NA,S08000024,NA,S308H,NA,NA,z,Women and Newborn Grouping,d,4194,NA,1755,NA,46,NA,19,NA,42,NA,226,St John's Hospital,EH54 6PP
2020Q1,Spring,2020,Q1,NA,S08000024,NA,S314H,NA,NA,z,Women and Newborn Grouping,d,9016,NA,5563,NA,99,NA,61,NA,62,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2020Q2,Summer,2020,Q2,NA,S08000024,NA,S308H,NA,NA,z,Women and Newborn Grouping,d,4459,NA,1374,NA,49,NA,15,NA,31,NA,226,St John's Hospital,EH54 6PP
2020Q2,Summer,2020,Q2,NA,S08000024,NA,S314H,NA,NA,z,Women and Newborn Grouping,d,9080,NA,4614,NA,100,NA,51,NA,51,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2020Q3,Autumn,2020,Q3,NA,S08000024,NA,S308H,NA,NA,z,Women and Newborn Grouping,d,4508,NA,1628,NA,49,NA,18,NA,36,NA,226,St John's Hospital,EH54 6PP
2020Q3,Autumn,2020,Q3,NA,S08000024,NA,S314H,NA,NA,z,Women and Newborn Grouping,d,9271,NA,5640,NA,101,NA,61,NA,61,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2020Q4,Winter,2020,Q4,NA,S08000024,NA,S308H,NA,NA,z,Women and Newborn Grouping,d,4134,NA,1636,NA,45,NA,18,NA,40,NA,226,St John's Hospital,EH54 6PP
2020Q4,Winter,2020,Q4,NA,S08000024,NA,S314H,NA,NA,z,Women and Newborn Grouping,d,9046,NA,5667,NA,98,NA,62,NA,63,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2021Q1,Spring,2021,Q1,NA,S08000024,NA,S308H,NA,NA,z,Women and Newborn Grouping,d,4391,NA,1720,NA,49,NA,19,NA,39,NA,226,St John's Hospital,EH54 6PP
2021Q1,Spring,2021,Q1,NA,S08000024,NA,S314H,NA,NA,z,Women and Newborn Grouping,d,8783,NA,5524,NA,98,NA,61,NA,63,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2021Q2,Summer,2021,Q2,NA,S08000024,NA,S308H,NA,NA,z,Women and Newborn Grouping,d,4428,NA,1881,NA,49,NA,21,NA,42,NA,226,St John's Hospital,EH54 6PP
2021Q2,Summer,2021,Q2,NA,S08000024,NA,S314H,NA,NA,z,Women and Newborn Grouping,d,9129,NA,5809,NA,100,NA,64,NA,64,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2021Q3,Autumn,2021,Q3,p,S08000024,NA,S308H,NA,NA,z,Women and Newborn Grouping,d,4510,NA,2022,NA,49,NA,22,NA,45,NA,226,St John's Hospital,EH54 6PP
2021Q3,Autumn,2021,Q3,p,S08000024,NA,S314H,NA,NA,z,Women and Newborn Grouping,d,9256,NA,6718,NA,101,NA,73,NA,73,NA,232,Royal Infirmary of Edinburgh at Little France,EH16 4SA
2018Q1,Spring,2018,Q1,NA,S08000025,NA,R103H,NA,NA,z,All Acute,d,3584,NA,3505,NA,40,NA,39,NA,98,NA,241,The Balfour,KW15 1NZ
2018Q2,Summer,2018,Q2,NA,S08000025,NA,R103H,NA,NA,z,All Acute,d,3148,NA,3072,NA,35,NA,34,NA,98,NA,241,The Balfour,KW15 1NZ
2018Q3,Autumn,2018,Q3,NA,S08000025,NA,R103H,NA,NA,z,All Acute,d,3496,NA,3412,NA,38,NA,37,NA,98,NA,241,The Balfour,KW15 1NZ
2018Q4,Winter,2018,Q4,NA,S08000025,NA,R103H,NA,NA,z,All Acute,d,3461,NA,3375,NA,38,NA,37,NA,98,NA,241,The Balfour,KW15 1NZ
2019Q1,Spring,2019,Q1,NA,S08000025,NA,R103H,NA,NA,z,All Acute,d,3606,NA,3518,NA,40,NA,39,NA,98,NA,241,The Balfour,KW15 1NZ
2019Q2,Summer,2019,Q2,NA,S08000025,NA,R103H,NA,NA,z,All Acute,d,3312,NA,3227,NA,36,NA,35,NA,97,NA,241,The Balfour,KW15 1NZ
2019Q3,Autumn,2019,Q3,NA,S08000025,NA,R103H,NA,NA,z,All Acute,d,2917,NA,2825,NA,32,NA,31,NA,97,NA,241,The Balfour,KW15 1NZ
2019Q4,Winter,2019,Q4,NA,S08000025,NA,R103H,NA,NA,z,All Acute,d,2864,NA,2774,NA,31,NA,30,NA,97,NA,241,The Balfour,KW15 1NZ
2020Q1,Spring,2020,Q1,NA,S08000025,NA,R103H,NA,NA,z,All Acute,d,3313,NA,3018,NA,36,NA,33,NA,91,NA,241,The Balfour,KW15 1NZ
2020Q2,Summer,2020,Q2,NA,S08000025,NA,R103H,NA,NA,z,All Acute,d,3542,NA,1975,NA,39,NA,22,NA,56,NA,241,The Balfour,KW15 1NZ
2020Q3,Autumn,2020,Q3,NA,S08000025,NA,R103H,NA,NA,z,All Acute,d,3733,NA,2573,NA,41,NA,28,NA,69,NA,241,The Balfour,KW15 1NZ
2020Q4,Winter,2020,Q4,NA,S08000025,NA,R103H,NA,NA,z,All Acute,d,3522,NA,2906,NA,38,NA,32,NA,83,NA,241,The Balfour,KW15 1NZ
2021Q1,Spring,2021,Q1,NA,S08000025,NA,R103H,NA,NA,z,All Acute,d,3680,NA,2973,NA,41,NA,33,NA,81,NA,241,The Balfour,KW15 1NZ
2021Q2,Summer,2021,Q2,NA,S08000025,NA,R103H,NA,NA,z,All Acute,d,3369,NA,2763,NA,37,NA,30,NA,82,NA,241,The Balfour,KW15 1NZ
2021Q3,Autumn,2021,Q3,p,S08000025,NA,R103H,NA,NA,z,All Acute,d,3071,NA,2578,NA,33,NA,28,NA,84,NA,241,The Balfour,KW15 1NZ
2018Q1,Spring,2018,Q1,NA,S08000025,NA,R103H,NA,NA,z,All Specialties,d,4437,NA,3683,NA,49,NA,41,NA,83,NA,241,The Balfour,KW15 1NZ
2018Q2,Summer,2018,Q2,NA,S08000025,NA,R103H,NA,NA,z,All Specialties,d,4492,NA,3487,NA,49,NA,38,NA,78,NA,241,The Balfour,KW15 1NZ
2018Q3,Autumn,2018,Q3,NA,S08000025,NA,R103H,NA,NA,z,All Specialties,d,4531,NA,3756,NA,49,NA,41,NA,83,NA,241,The Balfour,KW15 1NZ
2018Q4,Winter,2018,Q4,NA,S08000025,NA,R103H,NA,NA,z,All Specialties,d,4537,NA,3843,NA,49,NA,42,NA,85,NA,241,The Balfour,KW15 1NZ
2019Q1,Spring,2019,Q1,NA,S08000025,NA,R103H,NA,NA,z,All Specialties,d,4437,NA,3829,NA,49,NA,43,NA,86,NA,241,The Balfour,KW15 1NZ
2019Q2,Summer,2019,Q2,NA,S08000025,NA,R103H,NA,NA,z,All Specialties,d,4524,NA,3479,NA,50,NA,38,NA,77,NA,241,The Balfour,KW15 1NZ
2019Q3,Autumn,2019,Q3,NA,S08000025,NA,R103H,NA,NA,z,All Specialties,d,4508,NA,2983,NA,49,NA,32,NA,66,NA,241,The Balfour,KW15 1NZ
2019Q4,Winter,2019,Q4,NA,S08000025,NA,R103H,NA,NA,z,All Specialties,d,4508,NA,2915,NA,49,NA,32,NA,65,NA,241,The Balfour,KW15 1NZ
2020Q1,Spring,2020,Q1,NA,S08000025,NA,R103H,NA,NA,z,All Specialties,d,4583,NA,3184,NA,50,NA,35,NA,69,NA,241,The Balfour,KW15 1NZ
2020Q2,Summer,2020,Q2,NA,S08000025,NA,R103H,NA,NA,z,All Specialties,d,5430,NA,2102,NA,60,NA,23,NA,39,NA,241,The Balfour,KW15 1NZ
2020Q3,Autumn,2020,Q3,NA,S08000025,NA,R103H,NA,NA,z,All Specialties,d,5236,NA,2700,NA,57,NA,29,NA,52,NA,241,The Balfour,KW15 1NZ
2020Q4,Winter,2020,Q4,NA,S08000025,NA,R103H,NA,NA,z,All Specialties,d,4679,NA,3055,NA,51,NA,33,NA,65,NA,241,The Balfour,KW15 1NZ
2021Q1,Spring,2021,Q1,NA,S08000025,NA,R103H,NA,NA,z,All Specialties,d,4906,NA,3174,NA,55,NA,35,NA,65,NA,241,The Balfour,KW15 1NZ
2021Q2,Summer,2021,Q2,NA,S08000025,NA,R103H,NA,NA,z,All Specialties,d,4680,NA,2939,NA,51,NA,32,NA,63,NA,241,The Balfour,KW15 1NZ
2021Q3,Autumn,2021,Q3,p,S08000025,NA,R103H,NA,NA,z,All Specialties,d,4652,NA,2696,NA,51,NA,29,NA,58,NA,241,The Balfour,KW15 1NZ
2018Q1,Spring,2018,Q1,NA,S08000025,NA,R103H,NA,C3,NA,Anaesthetics,NA,8,NA,8,NA,0,NA,0,NA,100,NA,241,The Balfour,KW15 1NZ
2018Q2,Summer,2018,Q2,NA,S08000025,NA,R103H,NA,C3,NA,Anaesthetics,NA,8,NA,8,NA,0,NA,0,NA,100,NA,241,The Balfour,KW15 1NZ
2018Q3,Autumn,2018,Q3,NA,S08000025,NA,R103H,NA,C3,NA,Anaesthetics,NA,4,NA,4,NA,0,NA,0,NA,100,NA,241,The Balfour,KW15 1NZ
2019Q1,Spring,2019,Q1,NA,S08000025,NA,R103H,NA,C3,NA,Anaesthetics,NA,2,NA,2,NA,0,NA,0,NA,100,NA,241,The Balfour,KW15 1NZ
2019Q2,Summer,2019,Q2,NA,S08000025,NA,R103H,NA,C3,NA,Anaesthetics,NA,2,NA,2,NA,0,NA,0,NA,100,NA,241,The Balfour,KW15 1NZ
2019Q3,Autumn,2019,Q3,NA,S08000025,NA,R103H,NA,C3,NA,Anaesthetics,NA,1,NA,1,NA,0,NA,0,NA,100,NA,241,The Balfour,KW15 1NZ
2019Q4,Winter,2019,Q4,NA,S08000025,NA,R103H,NA,C3,NA,Anaesthetics,NA,1,NA,1,NA,0,NA,0,NA,100,NA,241,The Balfour,KW15 1NZ
2018Q2,Summer,2018,Q2,NA,S08000025,NA,R103H,NA,A2,NA,Cardiology,NA,8,NA,8,NA,0,NA,0,NA,100,NA,241,The Balfour,KW15 1NZ
2018Q3,Autumn,2018,Q3,NA,S08000025,NA,R103H,NA,A2,NA,Cardiology,NA,11,NA,11,NA,0,NA,0,NA,100,NA,241,The Balfour,KW15 1NZ
2019Q2,Summer,2019,Q2,NA,S08000025,NA,R103H,NA,A2,NA,Cardiology,NA,1,NA,1,NA,0,NA,0,NA,100,NA,241,The Balfour,KW15 1NZ
2019Q4,Winter,2019,Q4,NA,S08000025,NA,R103H,NA,A2,NA,Cardiology,NA,8,NA,8,NA,0,NA,0,NA,100,NA,241,The Balfour,KW15 1NZ
2021Q2,Summer,2021,Q2,NA,S08000025,NA,R103H,NA,G2,NA,Child & Adolescent Psychiatry,NA,1,NA,1,NA,0,NA,0,NA,100,NA,241,The Balfour,KW15 1NZ
2018Q3,Autumn,2018,Q3,NA,S08000025,NA,R103H,NA,H2,NA,Clinical Oncology,NA,90,NA,90,NA,1,NA,1,NA,100,NA,241,The Balfour,KW15 1NZ
2019Q2,Summer,2019,Q2,NA,S08000025,NA,R103H,NA,H2,NA,Clinical Oncology,NA,62,NA,62,NA,1,NA,1,NA,100,NA,241,The Balfour,KW15 1NZ
2020Q1,Spring,2020,Q1,NA,S08000025,NA,R103H,NA,H2,NA,Clinical Oncology,NA,25,NA,25,NA,0,NA,0,NA,100,NA,241,The Balfour,KW15 1NZ
2018Q1,Spring,2018,Q1,NA,S08000025,NA,R103H,NA,NA,z,Community Grouping,d,183,NA,68,NA,2,NA,1,NA,37,NA,241,The Balfour,KW15 1NZ
2018Q2,Summer,2018,Q2,NA,S08000025,NA,R103H,NA,NA,z,Community Grouping,d,257,NA,174,NA,3,NA,2,NA,68,NA,241,The Balfour,KW15 1NZ
2018Q3,Autumn,2018,Q3,NA,S08000025,NA,R103H,NA,NA,z,Community Grouping,d,166,NA,109,NA,2,NA,1,NA,66,NA,241,The Balfour,KW15 1NZ
2018Q4,Winter,2018,Q4,NA,S08000025,NA,R103H,NA,NA,z,Community Grouping,d,335,NA,222,NA,4,NA,2,NA,66,NA,241,The Balfour,KW15 1NZ
2019Q1,Spring,2019,Q1,NA,S08000025,NA,R103H,NA,NA,z,Community Grouping,d,174,NA,91,NA,2,NA,1,NA,52,NA,241,The Balfour,KW15 1NZ
2019Q2,Summer,2019,Q2,NA,S08000025,NA,R103H,NA,NA,z,Community Grouping,d,40,NA,0,NA,0,NA,0,NA,0,NA,241,The Balfour,KW15 1NZ
2019Q3,Autumn,2019,Q3,NA,S08000025,NA,R103H,NA,NA,z,Community Grouping,d,107,NA,0,NA,1,NA,0,NA,0,NA,241,The Balfour,KW15 1NZ
2019Q4,Winter,2019,Q4,NA,S08000025,NA,R103H,NA,NA,z,Community Grouping,d,141,NA,0,NA,2,NA,0,NA,0,NA,241,The Balfour,KW15 1NZ
2020Q1,Spring,2020,Q1,NA,S08000025,NA,R103H,NA,NA,z,Community Grouping,d,65,NA,0,NA,1,NA,0,NA,0,NA,241,The Balfour,KW15 1NZ
2020Q2,Summer,2020,Q2,NA,S08000025,NA,R103H,NA,NA,z,Community Grouping,d,6,NA,6,NA,0,NA,0,NA,100,NA,241,The Balfour,KW15 1NZ
2018Q1,Spring,2018,Q1,NA,S08000025,NA,R103H,NA,A1,NA,General Medicine,NA,2498,NA,2419,NA,28,NA,27,NA,97,NA,241,The Balfour,KW15 1NZ
2018Q2,Summer,2018,Q2,NA,S08000025,NA,R103H,NA,A1,NA,General Medicine,NA,2346,NA,2270,NA,26,NA,25,NA,97,NA,241,The Balfour,KW15 1NZ
2018Q3,Autumn,2018,Q3,NA,S08000025,NA,R103H,NA,A1,NA,General Medicine,NA,2281,NA,2197,NA,25,NA,24,NA,96,NA,241,The Balfour,KW15 1NZ
2018Q4,Winter,2018,Q4,NA,S08000025,NA,R103H,NA,A1,NA,General Medicine,NA,2532,NA,2446,NA,28,NA,27,NA,97,NA,241,The Balfour,KW15 1NZ
2019Q1,Spring,2019,Q1,NA,S08000025,NA,R103H,NA,A1,NA,General Medicine,NA,2540,NA,2452,NA,28,NA,27,NA,97,NA,241,The Balfour,KW15 1NZ
2019Q2,Summer,2019,Q2,NA,S08000025,NA,R103H,NA,A1,NA,General Medicine,NA,2360,NA,2275,NA,26,NA,25,NA,96,NA,241,The Balfour,KW15 1NZ
2019Q3,Autumn,2019,Q3,NA,S08000025,NA,R103H,NA,A1,NA,General Medicine,NA,2255,NA,2163,NA,25,NA,24,NA,96,NA,241,The Balfour,KW15 1NZ
2019Q4,Winter,2019,Q4,NA,S08000025,NA,R103H,NA,A1,NA,General Medicine,NA,2294,NA,2204,NA,25,NA,24,NA,96,NA,241,The Balfour,KW15 1NZ
2020Q1,Spring,2020,Q1,NA,S08000025,NA,R103H,NA,A1,NA,General Medicine,NA,2398,NA,2103,NA,26,NA,23,NA,88,NA,241,The Balfour,KW15 1NZ
2020Q2,Summer,2020,Q2,NA,S08000025,NA,R103H,NA,A1,NA,General Medicine,NA,2956,NA,1389,NA,32,NA,15,NA,47,NA,241,The Balfour,KW15 1NZ
